"@timestamp",message
"Sep 23, 2022 @ 03:15:32.552","Sep 23 03:15:29 mail saslauthd[18738]: auth_zimbra: thomasp auth failed: authentication failed for [thomasp]"
"Sep 23, 2022 @ 03:15:19.543","Sep 23 03:15:18 mail saslauthd[18736]: auth_zimbra: thomasp@uhtasi.org auth failed: authentication failed for [thomasp@uhtasi.org]"
"Sep 23, 2022 @ 03:14:39.508","Sep 23 03:14:38 mail saslauthd[18737]: auth_zimbra: thomasp@uhtasi.org auth failed: authentication failed for [thomasp@uhtasi.org]"
"Sep 23, 2022 @ 03:09:42.130","Sep 23 03:09:41 mail saslauthd[18736]: auth_zimbra: stephanie auth failed: authentication failed for [stephanie]"
"Sep 23, 2022 @ 03:09:19.122","Sep 23 03:09:18 mail saslauthd[18737]: auth_zimbra: stephanie@uhtasi.org auth failed: authentication failed for [stephanie@uhtasi.org]"
"Sep 23, 2022 @ 03:05:44.883","Sep 23 03:05:42 mail saslauthd[18739]: auth_zimbra: lance auth failed: authentication failed for [lance]"
"Sep 23, 2022 @ 03:04:52.860","Sep 23 03:04:49 mail saslauthd[18738]: auth_zimbra: lance@uhtasi.org auth failed: authentication failed for [lance@uhtasi.org]"
"Sep 23, 2022 @ 02:52:49.653","Sep 23 02:52:49 mail saslauthd[18739]: auth_zimbra: pacificdesk auth failed: authentication failed for [pacificdesk]"
"Sep 23, 2022 @ 02:52:30.649","Sep 23 02:52:30 mail saslauthd[18737]: auth_zimbra: pacificdesk@uhtasi.org auth failed: authentication failed for [pacificdesk@uhtasi.org]"
"Sep 23, 2022 @ 02:51:48.132","Sep 23 02:43:15 mail saslauthd[18738]: auth_zimbra: jordan auth failed: authentication failed for [jordan]"
"Sep 23, 2022 @ 02:51:48.126","Sep 23 02:42:55 mail saslauthd[18736]: auth_zimbra: jordan@uhtasi.org auth failed: authentication failed for [jordan@uhtasi.org]"
"Sep 23, 2022 @ 02:51:48.038","Sep 23 02:33:47 mail saslauthd[18739]: auth_zimbra: lance auth failed: authentication failed for [lance]"
"Sep 23, 2022 @ 02:51:48.036","Sep 23 02:33:08 mail saslauthd[18740]: auth_zimbra: lance@uhtasi.org auth failed: authentication failed for [lance@uhtasi.org]"
"Sep 23, 2022 @ 02:47:59.324","Sep 23 02:31:58 mail saslauthd[18737]: auth_zimbra: thomasp auth failed: authentication failed for [thomasp]"
"Sep 23, 2022 @ 02:47:59.323","Sep 23 02:31:43 mail saslauthd[18738]: auth_zimbra: thomasp@uhtasi.org auth failed: authentication failed for [thomasp@uhtasi.org]"
"Sep 23, 2022 @ 02:47:55.759","Sep 23 02:24:24 mail saslauthd[18738]: auth_zimbra: stephanie auth failed: authentication failed for [stephanie]"
"Sep 23, 2022 @ 02:47:55.758","Sep 23 02:24:11 mail saslauthd[18740]: auth_zimbra: stephanie@uhtasi.org auth failed: authentication failed for [stephanie@uhtasi.org]"
"Sep 23, 2022 @ 02:47:29.622","Sep 23 02:18:17 mail saslauthd[18737]: auth_zimbra: lance auth failed: authentication failed for [lance]"
"Sep 23, 2022 @ 02:47:29.621","Sep 23 02:17:54 mail saslauthd[18736]: auth_zimbra: lance@uhtasi.org auth failed: authentication failed for [lance@uhtasi.org]"
"Sep 23, 2022 @ 02:41:20.364","Sep 23 02:13:04 mail saslauthd[18740]: auth_zimbra: info auth failed: authentication failed for [info]"
"Sep 23, 2022 @ 02:41:14.501","Sep 23 02:12:44 mail saslauthd[18737]: auth_zimbra: info@uhtasi.org auth failed: authentication failed for [info@uhtasi.org]"
"Sep 23, 2022 @ 01:50:54.314","Sep 23 01:50:54 mail saslauthd[18738]: auth_zimbra: jordan auth failed: authentication failed for [jordan]"
"Sep 23, 2022 @ 01:50:54.314","Sep 23 01:50:54 mail saslauthd[18738]: auth_zimbra: jordan auth failed: authentication failed for [jordan]"
"Sep 23, 2022 @ 01:50:54.314","Sep 23 01:50:54 mail saslauthd[18738]: auth_zimbra: jordan auth failed: authentication failed for [jordan]"
"Sep 23, 2022 @ 01:50:32.308","Sep 23 01:50:27 mail saslauthd[18739]: auth_zimbra: jordan@uhtasi.org auth failed: authentication failed for [jordan@uhtasi.org]"
"Sep 23, 2022 @ 01:40:57.111","Sep 23 01:40:53 mail saslauthd[18736]: auth_zimbra: lance auth failed: authentication failed for [lance]"
"Sep 23, 2022 @ 01:40:20.097","Sep 23 01:40:18 mail saslauthd[18740]: auth_zimbra: lance@uhtasi.org auth failed: authentication failed for [lance@uhtasi.org]"
"Sep 23, 2022 @ 01:38:20.795","Sep 23 01:38:19 mail saslauthd[18739]: auth_zimbra: thomasp auth failed: authentication failed for [thomasp]"
"Sep 23, 2022 @ 01:38:10.791","Sep 23 01:38:04 mail saslauthd[18740]: auth_zimbra: thomasp@uhtasi.org auth failed: authentication failed for [thomasp@uhtasi.org]"
"Sep 23, 2022 @ 01:30:13.239","Sep 23 01:30:12 mail saslauthd[18739]: auth_zimbra: stephanie auth failed: authentication failed for [stephanie]"
"Sep 23, 2022 @ 01:30:00.229","Sep 23 01:29:57 mail saslauthd[18738]: auth_zimbra: stephanie@uhtasi.org auth failed: authentication failed for [stephanie@uhtasi.org]"
"Sep 23, 2022 @ 01:25:23.369","Sep 23 01:23:35 mail saslauthd[18737]: auth_zimbra: no-reply auth failed: authentication failed for [no-reply]"
"Sep 23, 2022 @ 01:25:23.365","Sep 23 01:22:54 mail saslauthd[18736]: auth_zimbra: no-reply@uhtasi.org auth failed: authentication failed for [no-reply@uhtasi.org]"
"Sep 23, 2022 @ 00:58:52.345","Sep 23 00:50:47 mail saslauthd[18738]: auth_zimbra: no-reply@uhtasi.org auth failed: authentication failed for [no-reply@uhtasi.org]"
"Sep 23, 2022 @ 00:56:36.767","Sep 23 00:39:29 mail saslauthd[18736]: auth_zimbra: no-reply@uhtasi.org auth failed: authentication failed for [no-reply@uhtasi.org]"
"Sep 22, 2022 @ 22:27:48.577","Sep 22 22:27:46 mail saslauthd[18739]: auth_zimbra: info auth failed: authentication failed for [info]"
"Sep 22, 2022 @ 22:27:28.524","Sep 22 22:27:28 mail saslauthd[18738]: auth_zimbra: info@uhtasi.org auth failed: authentication failed for [info@uhtasi.org]"
